data,trip_creation_time,route_schedule_uuid,route_type,trip_uuid,source_center,source_name,destination_center,destination_name,od_start_time,od_end_time,start_scan_to_end_scan,is_cutoff,cutoff_factor,cutoff_timestamp,actual_distance_to_destination,actual_time,osrm_time,osrm_distance,factor,segment_actual_time,segment_osrm_time,segment_osrm_distance,segment_factor,delivery_time_hours,duplicate_flag,same_city
training,44:25.7,thanos::sroute:6bf2330c-ffa7-4cb7-ba9c-b8848a500b41,FTL,trip-153765626570016362,IND842001AAA,Muzaffrpur_Bbganj_I (Bihar),IND843105AAB,Dholi_WardNo4_D (Bihar),44:25.7,23:56.7,99,FALSE,23,22-09-2018 23:21,23.06695146,52,16,23.6003,3.25,0,0,0,-1,1.658599894,1,0
training,10:55.5,thanos::sroute:49f6ef3a-a09b-4eb4-8166-0a846a1ec427,Carting,trip-153781265549152414,IND679531AAA,Shoranur_KdrShrRd_D (Kerala),IND680587AAA,Pazhayannur_AlathurRD_D (Kerala),43:43.4,32:13.6,48,FALSE,17,25-09-2018 03:57,17.35087547,33,25,22.0658,1.32,19,16,11.7774,1.1875,0.808391075,1,0
training,17:46.6,thanos::sroute:13c4e60a-d850-4737-9bac-0cc4a4002b2d,Carting,trip-153688426784310074,IND586211AAA,Indi_SindgiRD_D (Karnataka),IND585314AAA,Aland_RazaviRd_D (Karnataka),06:43.5,16:11.4,189,TRUE,18,14-09-2018 07:37,18.24074136,36,26,21.863,1.384615385,16,12,8.5611,1.333333333,3.15776741,0,0
training,37:39.7,thanos::sroute:02f15a99-a1b6-4265-acff-749e838a618f,FTL,trip-153748305971934004,IND273014AAB,Gorakhpur_Matriprm_IP (Uttar Pradesh),IND277303AAC,Sikandarpur_Central_D_3 (Uttar Pradesh),37:39.7,51:56.8,254,TRUE,88,21-09-2018 00:11,88.22976935,158,85,107.7932,1.858823529,29,16,23.7169,1.8125,4.238066484,1,0
training,21:48.5,thanos::sroute:162f9a67-5ebe-4338-8450-1c6d57d2c7b1,FTL,trip-153703931640949341,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND712311AAA,Kolkata_Dankuni_HB (West Bengal),12:22.2,33:44.4,2301,TRUE,946,16-09-2018 15:21,946.8737022,1538,722,1022.0465,2.130193906,32,20,29.3075,1.6,38.35615147,1,0
training,59:23.9,thanos::sroute:d9a400c3-d12c-4a54-af3d-628ca7594783,FTL,trip-153770396385325461,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),59:23.9,33:09.3,813,TRUE,88,23-09-2018 22:48,88.72835802,144,67,95.047,2.149253731,47,18,24.5144,2.611111111,13.56261963,0,0
test,38:58.7,thanos::sroute:e87b62e4-6954-4ecf-aeec-93b908f30221,Carting,trip-153851273869064323,IND759122AAC,Angul_Central_I_2 (Orissa),IND767017AAA,Sonepur_BrezeDPP_D (Orissa),38:58.7,02:00.4,383,TRUE,81,02-10-2018 23:39,81.16405813,148,90,108.7219,1.644444444,16,11,12.1661,1.454545455,6.383795921,1,0
training,12:23.7,thanos::sroute:4fc1f086-6c58-4d3d-852d-f47c2ba86f39,FTL,trip-153739874370896593,IND501359AAE,Hyderabad_Shamshbd_H (Telangana),IND523002AAA,Ongole_SubhVRTL_I (Andhra Pradesh),12:23.7,24:47.9,732,TRUE,44,20-09-2018 10:13,44.79138543,60,44,49.428,1.363636364,30,21,23.6331,1.428571429,12.2067125,1,0
training,30:19.2,thanos::sroute:0f3e8155-faf5-47c2-bb13-e2f140310474,Carting,trip-153792901921081257,IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),IND160102AAC,Chandigarh_Raiprvlg_L (Chandigarh),30:19.2,42:13.6,251,TRUE,9,26-09-2018 06:02,9.10544662,28,10,12.9253,2.8,28,10,12.9253,2.8,4.198437085,0,0
test,23:54.9,thanos::sroute:71e2489a-fd96-4fff-9ec1-0dc780dc0182,Carting,trip-153828143492075051,IND535001AAA,Vizianagaram_NcsRd_DC (Andhra Pradesh),IND530012AAA,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),45:41.7,31:49.2,286,TRUE,45,30-09-2018 08:32,45.72623048,191,47,63.8708,4.063829787,14,8,12.6585,1.75,4.768735264,0,0
test,45:53.3,thanos::sroute:105d3425-e2d7-4f05-ad0c-157dc9410864,FTL,trip-153825035326242007,IND562132AAA,Bangalore_Nelmngla_H (Karnataka),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),45:53.3,26:57.4,3341,TRUE,858,01-10-2018 02:20,863.2558063,1499,852,1165.0138,1.759389671,36,20,29.2888,1.8,55.68448711,1,0
training,38:42.2,thanos::sroute:0f511873-835e-4cdb-a346-da30d8d545e5,Carting,trip-153688912218133561,IND585307AAB,Chincholi_Mainroad_D (Karnataka),IND585104AAA,Gulbarga_Nehrugnj_I (Karnataka),07:53.2,26:46.4,558,FALSE,63,14-09-2018 06:13,63.06075839,423,68,73.6688,6.220588235,244,7,8.3541,34.85714286,9.314779496,1,0
test,54:16.7,thanos::sroute:6587bfb1-f715-4237-a145-b7c86f04c8a1,Carting,trip-153817165667323532,IND731224AAA,Rampurhat_SrifoDPP_D (West Bengal),IND742147AAA,Khargram_BoiDPP_D (West Bengal),34:32.0,57:08.8,82,FALSE,21,29-09-2018 01:53,21.32187501,61,27,24.975,2.259259259,16,2,2.6619,8,1.376901611,1,0
training,32:22.0,thanos::sroute:0f0eca7d-26f1-4397-9673-7e2052ca605e,FTL,trip-153704354202690160,IND389001AAA,Godhra_DC (Gujarat),IND389151AAA,Dahod_DC (Gujarat),04:47.1,58:16.6,113,FALSE,62,16-09-2018 03:28,62.69295619,85,50,68.1918,1.7,27,28,38.4223,0.964285714,1.891541359,1,0
test,25:15.5,thanos::sroute:caf62782-95cc-4d47-a071-d1c70384424b,FTL,trip-153817351550461336,IND501359AAE,Hyderabad_Shamshbd_H (Telangana),IND462022AAA,Bhopal_Trnsport_H (Madhya Pradesh),25:15.5,47:55.1,1342,TRUE,220,29-09-2018 14:11,220.4216437,392,194,275.8819,2.020618557,24,17,24.855,1.411764706,22.37765733,1,0
test,39:14.9,thanos::sroute:4ea1a472-3f37-4db5-bc8c-015e15346650,FTL,trip-153840835485141369,IND131028AAB,Sonipat_Kundli_H (Haryana),IND248001AAA,Dehradun (Uttarakhand),39:14.9,00:35.7,681,TRUE,176,01-10-2018 19:01,176.5962556,368,213,245.7662,1.727699531,62,27,31.3972,2.296296296,11.35578323,1,0
training,04:22.4,thanos::sroute:a1b25549-1e77-498f-8538-00292e5bd5a2,FTL,trip-153772226242354818,IND562132AAA,Bangalore_Nelmngla_H (Karnataka),IND751002AAB,Bhubaneshwar_Hub (Orissa),04:22.4,36:44.6,2672,TRUE,396,25-09-2018 03:29,396.730284,580,305,432.5105,1.901639344,68,16,23.3717,4.25,44.53948859,1,0
training,55:53.2,thanos::sroute:a47a9fc6-858c-4a83-b7fc-760c9de08d73,Carting,trip-153756335321071471,IND642001AAA,Pollachi_Venkatsa_DC (Tamil Nadu),IND641062AAD,Coimbatore_Karayam_H (Tamil Nadu),57:27.2,14:28.0,137,TRUE,9,22-09-2018 05:23,9.050660584,17,12,9.7959,1.416666667,17,12,9.7959,1.416666667,2.283532859,1,0
training,19:12.4,thanos::sroute:f24052ef-5d63-4858-ab94-2ccd5ddd699d,FTL,trip-153703555235253266,IND571438AAB,Srirangapatna_Bburynkpl_D (Karnataka),IND571401AAA,Mandya_Dc (Karnataka),01:00.1,44:07.0,43,TRUE,22,16-09-2018 02:13,22.03570485,28,29,23.4508,0.965517241,28,29,23.4508,0.965517241,0.718605326,1,0
training,57:48.6,thanos::sroute:4a58808f-e7ea-495c-9b99-9fdc756be161,FTL,trip-153697306859659905,IND530012AAA,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),IND533106AAA,Rajamundry_AtoNgrRd_I (Andhra Pradesh),31:26.2,58:59.8,267,TRUE,88,16-09-2018 02:03,88.38307334,104,70,98.904,1.485714286,22,15,22.5153,1.466666667,4.459331865,1,0
training,59:49.3,thanos::sroute:f3bb578e-80b6-4197-b712-6ec87f229e79,FTL,trip-153738358926673940,IND623526AAA,Rameswram_Kdthdstrt_D (Tamil Nadu),IND623704AAA,Muthukulathur_VaiklSRT_D (Tamil Nadu),47:22.3,14:05.1,146,TRUE,44,20-09-2018 04:49,45.28768597,80,69,67.0902,1.15942029,38,39,26.4782,0.974358974,2.445245004,1,0
test,40:57.1,thanos::sroute:14c55592-ba2e-4f72-820c-3a22334137cd,FTL,trip-153819965711740203,IND562132AAA,Bangalore_Nelmngla_H (Karnataka),IND462022AAA,Bhopal_Trnsport_H (Madhya Pradesh),40:57.1,59:56.9,2238,TRUE,308,30-09-2018 06:02,309.6417639,623,277,393.1391,2.249097473,45,26,36.0007,1.730769231,37.31661303,1,0
training,08:26.2,thanos::sroute:87d41453-285f-40a2-b56c-64d56e1b4cd8,Carting,trip-153687290624211601,IND562132AAA,Bangalore_Nelmngla_H (Karnataka),IND560083AAB,Bengaluru_Bnnrghta_L (Karnataka),08:26.2,09:52.0,301,TRUE,9,14-09-2018 01:31,9.7857746,14,11,11.161,1.272727273,14,11,11.161,1.272727273,5.023818616,0,0
training,33:17.1,thanos::sroute:de5e208e-7641-45e6-8100-4d9fb1e5720d,FTL,trip-153706159747270669,IND562132AAA,Bangalore_Nelmngla_H (Karnataka),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),33:17.1,43:19.3,2830,TRUE,440,17-09-2018 12:42,441.8621284,719,468,623.4656,1.536324786,24,18,26.0818,1.333333333,47.16726538,1,0
training,07:29.2,thanos::sroute:6a74dc96-d3ef-4697-9ae8-8eab11cea36d,Carting,trip-153717524921136999,IND131028AAB,Sonipat_Kundli_H (Haryana),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),07:29.2,25:41.1,258,TRUE,36,17-09-2018 12:12,36.28667444,70,60,58.8478,1.166666667,12,12,10.0124,1,4.303304334,1,0
test,36:49.0,thanos::sroute:911f6f84-2799-473b-8702-b5e367630375,FTL,trip-153822100903493215,IND382430AAB,Ahmedabad_East_H_1 (Gujarat),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),36:49.0,39:54.1,1923,TRUE,352,30-09-2018 11:08,352.6908856,511,290,397.8555,1.762068966,24,15,21.4147,1.6,32.05140427,1,0
training,23:27.9,thanos::sroute:4392d930-ea5e-44de-aac8-df06da04a226,FTL,trip-153751820785192976,IND000000ACA,Ludhiana_MilrGanj_HB (Punjab),IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),26:23.1,02:21.3,275,FALSE,87,22-09-2018 05:22,87.69499223,140,62,88.4969,2.258064516,41,14,20.2101,2.928571429,4.599504369,1,0
test,56:03.7,thanos::sroute:a1b25549-1e77-498f-8538-00292e5bd5a2,FTL,trip-153832656366994522,IND562132AAA,Bangalore_Nelmngla_H (Karnataka),IND751002AAB,Bhubaneshwar_Hub (Orissa),56:03.7,52:31.0,2516,TRUE,1012,01-10-2018 05:08,1012.282744,1742,854,1200.126,2.039812646,35,22,32.0936,1.590909091,41.94092359,1,0
training,14:35.2,thanos::sroute:1f3b54e4-3374-43fd-8ed1-198bb9a5824e,Carting,trip-153697407824170255,IND421601AAB,Asangaon_Shahapur_D (Maharashtra),IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),18:55.6,16:41.8,237,TRUE,9,15-09-2018 07:39,10.11475304,22,9,11.3459,2.444444444,22,9,11.3459,2.444444444,3.962829393,1,0
training,11:06.8,thanos::sroute:3432389e-fab6-43c3-9ff6-e6aa0e787117,FTL,trip-153763266684074400,IND803116AAA,Rajgir_PnditNGR_D (Bihar),IND803108AAB,Chandi_SH78_D (Bihar),13:40.3,28:01.4,74,FALSE,31,18:55.0,31.6855203,69,34,41.4229,2.029411765,22,9,13.3257,2.444444444,1.239191447,1,0
training,48:43.8,thanos::sroute:2994b7ae-bb9c-4d7c-a30f-78825535ebe2,FTL,trip-153680332381212407,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),48:43.8,06:06.1,1577,TRUE,704,13-09-2018 09:29,704.2370217,1043,594,813.4559,1.755892256,25,20,22.8436,1.25,26.28953678,1,0
training,48:45.5,thanos::sroute:d1697c04-febd-4558-9ea3-f86f89c369b7,FTL,trip-153764932547501143,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND209304AAA,Kanpur_Central_H_6 (Uttar Pradesh),48:45.5,48:51.5,960,TRUE,264,23-09-2018 02:52,265.4142978,508,209,296.2358,2.43062201,33,17,25.2225,1.941176471,16.0016773,1,0
training,13:42.9,thanos::sroute:6b53909c-62c8-4c16-8ea1-c746855ffd99,FTL,trip-153730522293624870,IND842001AAA,Muzaffrpur_Bbganj_I (Bihar),IND846004AAA,Darbhanga (Bihar),13:42.9,46:05.3,332,TRUE,44,19-09-2018 00:25,45.07756154,84,39,53.767,2.153846154,32,18,26.2376,1.777777778,5.539552075,1,0
training,10:45.0,thanos::sroute:8acd4512-6292-4324-b0fc-2674db83c438,Carting,trip-153723664501958245,IND600056AAB,MAA_Poonamallee_HB (Tamil Nadu),IND600032AAB,Chennai_Hub (Tamil Nadu),10:45.0,43:13.9,212,TRUE,9,18-09-2018 04:41,9.673418898,41,11,10.8597,3.727272727,41,11,10.8597,3.727272727,3.541358036,0,0
test,23:44.2,thanos::sroute:c89bcbd0-26ee-4dc1-b9e7-cea160959376,Carting,trip-153808702417125106,IND721212AAA,Ghatal_KrshDPP_D (West Bengal),IND712310AAE,Kolkata_North_I_4 (West Bengal),29:24.4,29:41.7,180,TRUE,63,28-09-2018 06:26,63.43967448,116,57,75.8383,2.035087719,14,6,9.1612,2.333333333,3.004800173,0,0
training,18:25.7,thanos::sroute:62be9958-c35f-4f2a-981b-302a291c3208,FTL,trip-153738110574360102,IND123401AAB,Rewari_YuktiDPP_D (Haryana),IND123106AAB,Dharuhera_Central_DPP_2 (Haryana),20:15.6,38:48.5,138,TRUE,44,20-09-2018 05:04,44.3162883,78,45,48.5752,1.733333333,32,22,23.9023,1.454545455,2.309130768,0,0
training,12:47.9,thanos::sroute:64d4c6c9-ffb9-4794-b9f1-05f064c9dd0d,FTL,trip-153740292597322295,IND110037AAM,Delhi_Airport_H (Delhi),IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),12:47.9,58:03.3,2265,TRUE,902,20-09-2018 11:50,902.0050798,1611,814,1127.4817,1.979115479,39,21,30.9894,1.857142857,37.75427978,1,0
test,44:15.2,thanos::sroute:714d43e3-aa30-41a1-94c9-560a8c64af81,Carting,trip-153818545517025281,IND585104AAA,Gulbarga_Nehrugnj_I (Karnataka),IND586128AAA,Sindagi_KalyanNg_D (Karnataka),44:15.2,29:17.0,165,TRUE,18,29-09-2018 04:02,18.0860264,26,20,18.397,1.3,12,9,8.9478,1.333333333,2.750502511,0,0
training,00:46.2,thanos::sroute:6067a667-3f06-4de7-8235-561a34b30e4a,FTL,trip-153784444619182945,IND721401AAA,Contai_Kanakpur_D (West Bengal),IND721306AAA,Kharagpur_DC (West Bengal),08:07.2,59:20.3,171,TRUE,22,25-09-2018 10:59,23.55883435,58,35,40.1246,1.657142857,58,35,40.1246,1.657142857,2.853661122,0,0
test,31:57.9,thanos::sroute:02473c6f-831f-4008-be51-be7290ad2760,FTL,trip-153818471790301513,IND571213AAA,Gonikoppal_Thomas_D (Karnataka),IND571114AAA,HDKote_BegurRD_D (Karnataka),15:02.1,30:14.0,135,TRUE,22,29-09-2018 06:38,22.80115854,51,24,26.8815,2.125,51,24,26.8815,2.125,2.253292501,1,0
training,46:42.6,thanos::sroute:14c55592-ba2e-4f72-820c-3a22334137cd,FTL,trip-153777160262736913,IND562132AAA,Bangalore_Nelmngla_H (Karnataka),IND462022AAA,Bhopal_Trnsport_H (Madhya Pradesh),46:42.6,11:11.4,2244,TRUE,132,25-09-2018 12:47,135.0819882,433,111,157.155,3.900900901,46,12,17.9275,3.833333333,37.40799556,1,0
training,21:06.4,thanos::sroute:a4bf93af-8105-4dff-818e-cb79ddd69761,FTL,trip-153793566644786424,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND521225AAB,Vijayawada_Rynapadu_H (Andhra Pradesh),21:06.4,11:53.7,2870,TRUE,506,27-09-2018 07:08,506.4066358,1022,489,657.1802,2.08997955,45,29,41.6422,1.551724138,47.84644815,1,0
training,09:40.8,thanos::sroute:4029a8a2-6c74-4b7e-a6d8-f9e069fbcea9,FTL,trip-153789898080970939,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),49:51.3,15:23.0,2905,TRUE,1012,27-09-2018 07:08,1022.136297,1507,916,1203.8658,1.645196507,36,23,33.7506,1.565217391,48.42546337,1,0
training,04:09.0,thanos::sroute:a825c950-6a5c-4f67-9e6a-5f91956cad3a,FTL,trip-153722544896153186,IND504208AAB,Mancherial_Hitech_D (Telangana),IND505001AAB,Karimnagar_KamnHbRD_I (Telangana),41:14.9,47:56.9,126,FALSE,59,44:45.9,59.75526533,116,61,84.6065,1.901639344,52,31,41.5717,1.677419355,2.111674634,0,0
training,02:08.2,thanos::sroute:a0b4de1b-f2d3-4bf9-a9eb-0c418bf4d083,FTL,trip-153763932820500808,IND416012AAA,Kolhapur_Shivaji_I (Maharashtra),IND415003AAA,Satara_DC (Maharashtra),02:08.2,14:05.5,371,TRUE,110,22-09-2018 21:07,110.3543309,175,94,119.7518,1.861702128,35,18,26.6092,1.944444444,6.19925717,1,0
training,48:33.3,thanos::sroute:eb3db1d7-ad21-4411-af92-e639e315c118,Carting,trip-153779331332035535,IND131028AAB,Sonipat_Kundli_H (Haryana),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),48:33.3,16:58.8,328,TRUE,9,24-09-2018 17:33,9.671041703,21,28,23.2482,0.75,21,28,23.2482,0.75,5.473736571,0,0
test,56:17.1,thanos::sroute:419c57d3-74f6-4243-9b0d-ba316e744167,FTL,trip-153856777706525631,IND209304AAA,Kanpur_Central_H_6 (Uttar Pradesh),IND282001AAA,Agra_Idgah_P (Uttar Pradesh),56:17.1,49:38.7,533,TRUE,110,03-10-2018 16:32,110.3319337,188,85,121.3089,2.211764706,42,17,24.5198,2.470588235,8.889334014,0,0
training,52:44.8,thanos::sroute:fb308c0f-ea3a-48ef-a6c3-47763412a90f,FTL,trip-153688636480084238,IND462022AAA,Bhopal_Trnsport_H (Madhya Pradesh),IND209304AAA,Kanpur_Central_H_6 (Uttar Pradesh),52:44.8,40:40.2,947,TRUE,286,14-09-2018 08:44,286.3330174,474,248,346.598,1.911290323,39,22,32.3095,1.772727273,15.79871821,1,0
training,33:44.5,thanos::sroute:5029bf92-68c5-4578-bbbd-ed708bbc017c,Carting,trip-153715882726405788,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND131028AAB,Sonipat_Kundli_H (Haryana),33:44.5,45:02.8,431,TRUE,18,17-09-2018 09:23,20.88049767,44,43,35.7495,1.023255814,20,33,25.4264,0.606060606,7.188418624,0,0
test,16:01.4,thanos::sroute:e3e7c92f-55a9-4ecb-a4a7-919bbb7a6759,Carting,trip-153853296140241859,IND131028AAB,Sonipat_Kundli_H (Haryana),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),16:01.4,48:53.9,272,TRUE,36,03-10-2018 05:54,36.08440242,54,60,58.6412,0.9,9,12,10.1771,0.75,4.547917141,0,0
training,49:11.5,thanos::sroute:fd23d4f1-012f-4247-80e9-506d32e982a1,FTL,trip-153723175148391138,IND501359AAE,Hyderabad_Shamshbd_H (Telangana),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),49:11.5,52:56.2,963,TRUE,176,18-09-2018 10:13,178.4432552,309,182,204.788,1.697802198,25,18,24.9115,1.388888889,16.06240929,1,0
test,20:37.2,thanos::sroute:dca6268f-741a-4d1a-b1b0-aab13095a366,FTL,trip-153802563720573344,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),20:37.2,48:27.6,3027,TRUE,1188,27-09-2018 23:35,1188.884531,1932,1091,1451.5466,1.770852429,30,26,37.6094,1.153846154,50.46399631,1,0
test,06:32.2,thanos::sroute:ea7ffec5-756e-450d-9fbf-9466b8e340ca,FTL,trip-153844959220264401,IND125001AAA,Hisar_ModelTwn_P (Haryana),IND110037AAM,Delhi_Airport_H (Delhi),51:15.1,29:28.2,578,TRUE,88,02-10-2018 22:52,88.53437646,150,88,115.5261,1.704545455,48,33,24.0733,1.454545455,9.636971751,1,0
training,34:45.9,thanos::sroute:5f7d8d49-ae14-430e-9333-37361e1e9457,Carting,trip-153740728590494798,IND362001AAA,Junagadh_DPC (Gujarat),IND362220AAA,Junagadh_keshod_DC (Gujarat),34:45.9,56:23.4,81,TRUE,27,20-09-2018 02:10,27.2729699,43,21,30.661,2.047619048,9,7,10.3331,1.285714286,1.360417002,1,0
training,02:52.8,thanos::sroute:387e7ab9-2237-48b1-af49-2508ce23994c,FTL,trip-153783737278485654,IND151302AAA,TalwandiSabo_Wardno3_D (Punjab),IND151505AAA,Mansa_GreenVly_D (Punjab),53:25.3,47:13.6,53,TRUE,22,25-09-2018 03:14,22.65523086,26,36,24.4342,0.722222222,26,36,24.4342,0.722222222,0.896751152,1,0
test,28:50.9,thanos::sroute:dee74760-0ac8-408b-a5c3-ec8c7f2a1ebc,Carting,trip-153808373092005493,IND110044AAB,Del_Okhla_PC (Delhi),IND131028AAB,Sonipat_Kundli_H (Haryana),28:50.9,54:30.6,265,TRUE,9,28-09-2018 01:11,10.38178532,14,19,10.663,0.736842105,14,19,10.663,0.736842105,4.427678399,1,0
training,56:33.3,thanos::sroute:fdd4568f-56f2-4646-bbe0-b3965dd97bf8,FTL,trip-153713139333145677,IND148028AAA,Sunam_DC (Punjab),IND147001AAB,Patiala (Punjab),52:47.9,36:51.3,104,FALSE,60,17-09-2018 06:06,60.53779512,84,53,64.808,1.58490566,21,15,16.9192,1.4,1.73430352,0,0
test,15:42.9,thanos::sroute:3def24ea-f80d-4d49-b450-720dc5d13d04,FTL,trip-153822694286984566,IND395023AAA,Surat_HUB (Gujarat),IND110037AAM,Delhi_Airport_H (Delhi),15:42.9,58:42.1,2022,TRUE,704,30-09-2018 03:03,706.9764679,1187,656,876.4056,1.80945122,16,32,35.2583,0.5,33.71645245,1,0
training,28:58.7,thanos::sroute:7d7c2e06-d535-48a0-81ab-4ae0189a3455,FTL,trip-153782813873000477,IND501359AAE,Hyderabad_Shamshbd_H (Telangana),IND411033AAA,Pune_Tathawde_H (Maharashtra),28:58.7,42:44.6,1033,TRUE,462,25-09-2018 01:51,463.8057171,827,402,527.6345,2.05721393,38,16,23.8689,2.375,17.22941604,0,0
test,51:50.6,thanos::sroute:75a84ec5-a02c-421c-96f4-1601912b7bb4,FTL,trip-153847391060200087,IND582101AAB,Gadag_Cdosclrd_D (Karnataka),IND580028AAA,Hubli_Adargchi_IP (Karnataka),15:30.9,42:02.8,326,FALSE,51,03-10-2018 05:32,51.55415368,141,46,62.6673,3.065217391,12,4,7.0571,3,5.442180524,1,0
test,50:58.8,thanos::sroute:4759eca1-3209-405a-a864-5fbf2c79eb62,Carting,trip-153859625883107593,IND676509AAA,Malappuram_Munduprm_D (Kerala),IND678583AAA,Thachnttukra_Nattukal_D (Kerala),41:30.2,44:40.9,63,FALSE,27,04-10-2018 00:56,27.87922703,39,33,33.4675,1.181818182,11,10,10.9892,1.1,1.052969071,0,0
training,51:32.8,thanos::sroute:b0529f1a-f51e-40dd-8825-4ee14c07939b,FTL,trip-153756669278197450,IND851127AAA,Manjhaul_Purbari_D (Bihar),IND842001AAA,Muzaffrpur_Bbganj_I (Bihar),35:29.9,33:05.3,297,TRUE,88,22-09-2018 05:05,89.55645645,264,90,103.1976,2.933333333,78,31,30.0001,2.516129032,4.959826034,0,0
training,06:10.2,thanos::sroute:de5e208e-7641-45e6-8100-4d9fb1e5720d,FTL,trip-153762877083011555,IND562132AAA,Bangalore_Nelmngla_H (Karnataka),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),06:10.2,41:11.1,3575,TRUE,176,24-09-2018 22:09,176.1352669,272,184,226.3149,1.47826087,23,24,23.277,0.958333333,59.58357782,1,0
training,31:39.7,thanos::sroute:c293f686-bad2-4807-a5bd-e3b3bac07671,Carting,trip-153702189969255325,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND110085AAB,Delhi_Rohini_DPC (Delhi),31:39.7,10:33.6,218,TRUE,27,15-09-2018 17:02,27.12261252,59,36,32.3041,1.638888889,13,8,8.817,1.625,3.648318729,1,0
test,04:14.9,thanos::sroute:96a80600-40e1-436b-9161-fa68f9e4b0d6,FTL,trip-153854305492910872,IND854326AAB,Purnia_Central_H_2 (Bihar),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),47:37.5,46:53.0,2159,TRUE,1034,04-10-2018 20:26,1034.88273,1827,881,1196.2565,2.073779796,24,19,28.098,1.263157895,35.98762243,1,0
training,34:08.3,thanos::sroute:1be4d489-68d5-482d-ae98-c40e0a2a745c,FTL,trip-153683124826385001,IND562132AAA,Bangalore_Nelmngla_H (Karnataka),IND573201AAB,Hassan_Pandrnga_I (Karnataka),34:08.3,29:40.1,295,TRUE,22,13-09-2018 13:49,26.12361681,30,20,28.4654,1.5,30,20,28.4654,1.5,4.925515819,1,0
training,43:16.5,thanos::sroute:9e85cee4-fa5a-43a8-a7cb-988c8f011280,Carting,trip-153720979646418936,IND201007AAB,Ghaziabad_MohanNgr_C (Uttar Pradesh),IND201301AAF,Noida_Sec 02_DPC (Uttar Pradesh),43:16.5,43:02.5,119,TRUE,9,17-09-2018 19:45,9.359823308,37,15,12.2462,2.466666667,37,15,12.2462,2.466666667,1.996125414,0,0
training,53:45.7,thanos::sroute:753e07ba-9482-4966-9289-3ad6f9746b6b,Carting,trip-153755962567981285,IND431203AAA,Jalna_BhgyaNgr_D (Maharashtra),IND431112AAB,Sillod_ZebaTWR_D (Maharashtra),13:36.5,19:33.9,125,FALSE,55,22-09-2018 01:31,55.89182172,92,48,66.8608,1.916666667,2,1,0.8666,2,2.099276257,1,0
training,34:10.1,thanos::sroute:8f136f2a-7552-4c91-acfa-ff555d177121,FTL,trip-153782845008255134,IND411033AAA,Pune_Tathawde_H (Maharashtra),IND413002AAA,Solapur_Central_I_2 (Maharashtra),34:10.1,22:10.5,708,TRUE,110,25-09-2018 08:22,111.7698719,110,98,129.8376,1.12244898,24,17,22.8571,1.411764706,11.80012329,1,0
training,21:28.1,thanos::sroute:95390c11-b18d-4f05-84c3-0e2e864b7da1,FTL,trip-153773048812350233,IND751002AAB,Bhubaneshwar_Hub (Orissa),IND530012AAA,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),14:21.2,24:31.8,670,TRUE,176,25-09-2018 12:47,176.6750684,269,146,203.4898,1.842465753,28,16,23.279,1.75,11.16958655,1,0
training,12:45.2,thanos::sroute:574baa50-6f18-4224-86c3-a56b1c55e7b7,Carting,trip-153783076520261914,IND395023AAD,Surat_Central_I_4 (Gujarat),IND396445AAA,Navsari_DC (Gujarat),12:45.2,13:52.9,121,TRUE,9,25-09-2018 00:53,9.030177455,16,9,12.0736,1.777777778,16,9,12.0736,1.777777778,2.018797878,0,0
training,01:18.5,thanos::sroute:9d80b949-2d55-4578-b0ee-881d4bfcc097,FTL,trip-153753847846578858,IND712311AAA,Kolkata_Dankuni_HB (West Bengal),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),01:18.5,08:09.8,2166,TRUE,814,22-09-2018 04:15,814.070261,1310,652,880.4781,2.009202454,37,15,22.5828,2.466666667,36.11424861,1,0
